,ID_hecho,FECHA,AAAA,MM,DD,ROL,VICTIMA,SEXO,EDAD,FECHA_FALLECIMIENTO,DIA_SEMANA_x,Tiempo_Supervivencia,ID,HORA,HH,DIA_SEMANA_y,TIPO_DE_CALLE,pos x,pos y,coordenada_x,coordenada_y,ACUSADO
439,2019-0005,2019-01-19,2019,1,19.0,CONDUCTOR,MOTO,MASCULINO,43.0,2019-01-19,Sábado,0 days,2019-0005,12:00:00,12.0,5.0,AVENIDA,-58.52108101,-34.63382309,94701.87719386,99493.36109269,CARGAS
440,2019-0006,2019-01-23,2019,1,23.0,PEATON,PEATON,FEMENINO,12.0,2019-01-23,Miércoles,0 days,2019-0006,5:45:00,5.0,2.0,AVENIDA,-58.41652702,-34.55509606,104292.73762877,108227.3790069,AUTO
441,2019-0007,2019-01-26,2019,1,26.0,CONDUCTOR,MOTO,MASCULINO,35.0,2019-01-26,Sábado,0 days,2019-0007,19:34:00,19.0,5.0,CALLE,-58.42891604,-34.6107166,103153.61467028,102057.67908768,AUTO
442,2019-0008,2019-01-30,2019,1,30.0,CONDUCTOR,MOTO,MASCULINO,42.0,2019-01-31,Miércoles,1 days,2019-0008,22:45:00,22.0,2.0,GRAL PAZ,-58.47802293,-34.69156793,98650.97430792,93088.91481914,MULTIPLE
443,2019-0009,2019-01-31,2019,1,31.0,CONDUCTOR,MOTO,MASCULINO,34.0,2019-01-31,Jueves,0 days,2019-0009,14:55:00,14.0,3.0,AVENIDA,-58.37564821,-34.62200207,108038.17400278,100802.81492813,AUTO
444,2019-0010,2019-02-02,2019,2,2.0,PEATON,PEATON,MASCULINO,,2019-02-02,Sábado,0 days,2019-0010,7:50:00,7.0,5.0,AVENIDA,-58.42668489,-34.56961468,103359.87920798,106617.17056502,AUTO
445,2019-0010,2019-02-02,2019,2,2.0,PEATON,PEATON,MASCULINO,59.0,2019-02-02,Sábado,0 days,2019-0010,7:50:00,7.0,5.0,AVENIDA,-58.42668489,-34.56961468,103359.87920798,106617.17056502,AUTO
446,2019-0011,2019-02-10,2019,2,10.0,PEATON,PEATON,MASCULINO,,2019-02-10,Domingo,0 days,2019-0011,1:00:00,1.0,6.0,GRAL PAZ,-58.5183993,-34.66252488,94949.530515,96309.49139706,AUTO
447,2019-0012,2019-02-17,2019,2,17.0,CONDUCTOR,MOTO,MASCULINO,31.0,2019-02-20,Domingo,3 days,2019-0012,3:16:00,3.0,6.0,AVENIDA,-58.48432691,-34.67665828,98072.98959434,94742.80804806,AUTO
448,2019-0013,2019-02-20,2019,2,20.0,PEATON,PEATON,MASCULINO,39.0,2019-03-02,Miércoles,10 days,2019-0013,7:30:00,7.0,2.0,CALLE,-58.4338383,-34.64457699,102701.07793891,98301.55899449,AUTO
449,2019-0014,2019-02-20,2019,2,20.0,CONDUCTOR,MOTO,MASCULINO,69.0,2019-02-20,Miércoles,0 days,2019-0014,17:30:00,17.0,2.0,CALLE,-58.51664939,-34.58657938,95105.4222919,104734.4941629,OBJETO FIJO
450,2019-0015,2019-02-23,2019,2,23.0,CONDUCTOR,AUTO,MASCULINO,21.0,2019-02-23,Sábado,0 days,2019-0015,6:57:00,6.0,5.0,AVENIDA,-58.49613012,-34.59703502,96988.34526261,103575.43345979,OBJETO FIJO
451,2019-0016,2019-02-24,2019,2,24.0,CONDUCTOR,MOTO,MASCULINO,40.0,2019-02-24,Domingo,0 days,2019-0016,2:00:00,2.0,6.0,CALLE,-58.38313603,-34.63356284,107350.48403234,99520.90259673,PASAJEROS
452,2019-0017,2019-03-03,2019,3,3.0,CONDUCTOR,AUTO,MASCULINO,22.0,2019-03-07,Domingo,4 days,2019-0017,7:00:00,7.0,6.0,CALLE,-58.39914719,-34.61632317,105883.57359899,101434.40486977,PASAJEROS
453,2019-0018,2019-03-03,2019,3,3.0,PEATON,PEATON,FEMENINO,29.0,2019-03-03,Domingo,0 days,2019-0018,23:30:00,23.0,6.0,AUTOPISTA,-58.44927253,-34.54048625,101287.58627255,109848.96522762,AUTO
454,2019-0019,2019-03-06,2019,3,6.0,CONDUCTOR,MOTO,MASCULINO,,2019-03-26,Miércoles,20 days,2019-0019,12:00:00,12.0,2.0,AVENIDA,-58.45049163,-34.55374003,101175.50098927,108378.70762331,AUTO
455,2019-0020,2019-03-07,2019,3,7.0,CONDUCTOR,MOTO,MASCULINO,43.0,2019-03-07,Jueves,0 days,2019-0020,21:01:00,21.0,3.0,AVENIDA,-58.41288952,-34.63572989,104622.17042668,99282.25347815,AUTO
456,2019-0021,2019-03-15,2019,3,15.0,CONDUCTOR,MOTO,MASCULINO,23.0,2019-03-16,Viernes,1 days,2019-0021,22:50:00,22.0,4.0,AVENIDA,-58.45743597,-34.62561234,100537.72694403,100405.74808196,AUTO
457,2019-0022,2019-03-15,2019,3,15.0,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,,2019-03-15,Viernes,0 days,2019-0022,0:00:00,0.0,4.0,AVENIDA,-58.39123782,-34.62352245,106608.39392805,100635.27735528,
458,2019-0023,2019-03-16,2019,3,16.0,CONDUCTOR,AUTO,MASCULINO,34.0,2019-03-16,Sábado,0 days,2019-0023,8:28:00,8.0,5.0,GRAL PAZ,-58.52922765,-34.63637963,93955.07404645,99209.29091025,OBJETO FIJO
459,2019-0024,2019-03-19,2019,3,19.0,CONDUCTOR,MOTO,MASCULINO,32.0,2019-03-19,Martes,0 days,2019-0024,7:12:00,7.0,1.0,AVENIDA,-58.37208118,-34.58541957,108368.93688513,104860.74716674,CARGAS
460,2019-0025,2019-03-22,2019,3,22.0,PEATON,PEATON,MASCULINO,27.0,2019-04-04,Viernes,13 days,2019-0025,13:10:00,13.0,4.0,CALLE,-58.41458534,-34.60937557,104468.07400702,102205.91009215,AUTO
461,2019-0026,2019-03-28,2019,3,28.0,PEATON,PEATON,MASCULINO,,2019-03-28,Jueves,0 days,2019-0026,7:32:00,7.0,3.0,AVENIDA,-58.47976785,-34.69153196,98491.08733048,93092.87943671,PASAJEROS
462,2019-0027,2019-03-28,2019,3,28.0,CICLISTA,BICICLETA,MASCULINO,37.0,2019-03-28,Jueves,0 days,2019-0027,11:11:00,11.0,3.0,AVENIDA,-58.39990285,-34.59511714,105815.7343878,103786.90549585,MULTIPLE
463,2019-0028,2019-04-06,2019,4,6.0,PEATON,PEATON,FEMENINO,,2019-04-06,Sábado,0 days,2019-0028,9:15:00,9.0,5.0,AVENIDA,-58.46051346,-34.60588536,100255.56175905,102594.1417992,PASAJEROS
464,2019-0029,2019-04-07,2019,4,7.0,CONDUCTOR,MOTO,MASCULINO,27.0,2019-04-07,Domingo,0 days,2019-0029,10:15:00,10.0,6.0,AVENIDA,-58.47976785,-34.69153196,98491.08733048,93092.87943671,OBJETO FIJO
465,2019-0030,2019-04-09,2019,4,9.0,CONDUCTOR,MOTO,MASCULINO,25.0,2019-04-09,Martes,0 days,2019-0030,16:00:00,16.0,1.0,CALLE,-58.45457546,-34.62447891,100800.05107565,100531.46552448,CARGAS
466,2019-0031,2019-04-12,2019,4,12.0,CICLISTA,BICICLETA,MASCULINO,20.0,2019-04-12,Viernes,0 days,2019-0031,19:55:00,19.0,4.0,AVENIDA,-58.36951669,-34.59832047,108602.89777103,103429.39485413,CARGAS
467,2019-0032,2019-04-16,2019,4,16.0,PEATON,PEATON,FEMENINO,83.0,2019-04-18,Martes,2 days,2019-0032,11:00:00,11.0,1.0,AVENIDA,-58.46415322,-34.6044379,99921.7076873,102754.71427746,AUTO
468,2019-0033,2019-04-18,2019,4,18.0,CONDUCTOR,MOTO,MASCULINO,25.0,2019-04-18,Jueves,0 days,2019-0033,1:00:00,1.0,3.0,AUTOPISTA,-58.36607137,-34.62150748,108916.48040002,100856.88142642,
469,2019-0034,2019-04-21,2019,4,21.0,CONDUCTOR,MOTO,MASCULINO,,2019-04-21,Domingo,0 days,2019-0034,9:08:00,9.0,6.0,AVENIDA,-58.45537373,-34.65093074,100726.6340253,97597.06610219,OBJETO FIJO
470,2019-0035,2019-04-23,2019,4,23.0,PEATON,PEATON,FEMENINO,75.0,2019-04-23,Martes,0 days,2019-0035,14:10:00,14.0,1.0,CALLE,-58.37942637,-34.60053054,107693.66022765,103185.01912141,BICICLETA
471,2019-0036,2019-04-26,2019,4,26.0,CONDUCTOR,MOTO,MASCULINO,34.0,2019-05-02,Viernes,6 days,2019-0036,22:46:00,22.0,4.0,CALLE,-58.4368044,-34.62147504,102429.80070706,100864.42075191,AUTO
472,2019-0037,2019-05-01,2019,5,1.0,CONDUCTOR,MOTO,MASCULINO,17.0,2019-05-01,Miércoles,0 days,2019-0037,23:10:00,23.0,2.0,AVENIDA,-58.40778291,-34.61971907,105091.36704114,101058.15092586,AUTO
473,2019-0038,2019-05-04,2019,5,4.0,PEATON,PEATON,FEMENINO,42.0,2019-05-05,Sábado,1 days,2019-0038,14:10:00,14.0,5.0,AVENIDA,-58.45212523,-34.54628513,101025.65409402,109205.71453455,MOTO
474,2019-0105,2019-05-05,2019,5,5.0,PEATON,PEATON,FEMENINO,82.0,2019-05-08,Domingo,3 days,2019-0105,11:00:00,11.0,6.0,AVENIDA,-58.50512382,-34.61520391,96164.17004077,101559.58637156,AUTO
475,2019-0039,2019-05-09,2019,5,9.0,CONDUCTOR,MOTO,MASCULINO,28.0,2019-05-09,Jueves,0 days,2019-0039,3:05:00,3.0,3.0,AVENIDA,-58.46749188,-34.63551751,99615.63172945,99306.93173343,AUTO
476,2019-0040,2019-05-09,2019,5,9.0,CONDUCTOR,MOTO,MASCULINO,44.0,2019-05-15,Jueves,6 days,2019-0040,12:45:00,12.0,3.0,CALLE,-58.4426358,-34.63679732,101894.68493124,99164.78448252,
477,2019-0041,2019-05-11,2019,5,11.0,PASAJERO_ACOMPAÑANTE,AUTO,FEMENINO,78.0,2019-05-11,Sábado,0 days,2019-0041,20:30:00,20.0,5.0,AVENIDA,-58.51140289,-34.65846419,95590.61347415,96760.29404728,MULTIPLE
478,2019-0042,2019-05-14,2019,5,14.0,PEATON,PEATON,MASCULINO,39.0,2019-05-14,Martes,0 days,2019-0042,15:00:00,15.0,1.0,CALLE,-58.38211431,-34.62465368,107444.95821447,100509.1546674,PASAJEROS
479,2019-0043,2019-05-21,2019,5,21.0,CICLISTA,BICICLETA,FEMENINO,,2019-05-21,Martes,0 days,2019-0043,9:00:00,9.0,1.0,AVENIDA,-58.36951669,-34.59832047,108602.89777103,103429.39485413,CARGAS
480,2019-0044,2019-05-27,2019,5,27.0,PEATON,PEATON,FEMENINO,77.0,2019-05-29,Lunes,2 days,2019-0044,12:45:00,12.0,0.0,AVENIDA,-58.41635217,-34.62036547,104305.46011381,100986.83752228,MOTO
481,2019-0045,2019-06-03,2019,6,3.0,CONDUCTOR,MOTO,MASCULINO,33.0,2019-06-03,Lunes,0 days,2019-0045,7:27:00,7.0,0.0,AVENIDA,-58.41316147,-34.57579669,104600.49945984,105930.85721602,CARGAS
482,2019-0046,2019-06-04,2019,6,4.0,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,26.0,2019-06-04,Martes,0 days,2019-0046,9:00:00,9.0,1.0,GRAL PAZ,-58.47617802,-34.53825652,98817.74986778,110096.31367495,AUTO
483,2019-0047,2019-06-06,2019,6,6.0,PEATON,PEATON,MASCULINO,76.0,2019-06-06,Jueves,0 days,2019-0047,10:00:00,10.0,3.0,AVENIDA,-58.38641783,-34.63330028,107049.58656184,99550.26208324,CARGAS
484,2019-0048,2019-06-07,2019,6,7.0,CONDUCTOR,MOTO,MASCULINO,32.0,2019-06-07,Viernes,0 days,2019-0048,7:00:00,7.0,4.0,AVENIDA,-58.45322169,-34.62038137,100924.23883176,100986.0105174,CARGAS
485,2019-0049,2019-06-08,2019,6,8.0,PEATON,PEATON,FEMENINO,72.0,2019-06-09,Sábado,1 days,2019-0049,9:20:00,9.0,5.0,CALLE,-58.45849057,-34.56166498,100441.31384072,107499.63270409,CARGAS
486,2019-0050,2019-06-08,2019,6,8.0,CONDUCTOR,MOTO,MASCULINO,21.0,2019-06-09,Sábado,1 days,2019-0050,23:35:00,23.0,5.0,AVENIDA,-58.41829559,-34.59411677,104128.51577643,103898.77571857,CARGAS
487,2019-0051,2019-06-11,2019,6,11.0,CONDUCTOR,MOTO,MASCULINO,41.0,2019-06-11,Martes,0 days,2019-0051,10:00:00,10.0,1.0,CALLE,-58.36376488,-34.63832093,109126.17010339,98991.49558123,AUTO
488,2019-0053,2019-06-14,2019,6,14.0,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,49.0,2019-06-14,Viernes,0 days,2019-0053,17:20:00,17.0,4.0,AVENIDA,-58.46442668,-34.66004784,99896.72991309,96585.690184,AUTO
489,2019-0054,2019-06-20,2019,6,20.0,CONDUCTOR,MOTO,MASCULINO,21.0,2019-06-20,Jueves,0 days,2019-0054,3:00:00,3.0,3.0,CALLE,-58.48222035,-34.58428769,98264.06251394,104989.86881414,OBJETO FIJO
490,2019-0055,2019-06-20,2019,6,20.0,CONDUCTOR,MOTO,MASCULINO,47.0,2019-06-21,Jueves,1 days,2019-0055,19:45:00,19.0,3.0,AVENIDA,-58.36819005,-34.60283208,108724.12468316,102928.79394095,PASAJEROS
491,2019-0056,2019-06-29,2019,6,29.0,PEATON,PEATON,FEMENINO,75.0,2019-06-29,Sábado,0 days,2019-0056,17:16:00,17.0,5.0,AVENIDA,-58.45877601,-34.62330939,100414.85185956,100661.22751226,AUTO
492,2019-0057,2019-07-05,2019,7,5.0,PEATON,PEATON,FEMENINO,63.0,2019-07-08,Viernes,3 days,2019-0057,19:00:00,19.0,4.0,CALLE,-58.44196498,-34.55760517,101957.99726887,107949.81115534,AUTO
493,2019-0058,2019-07-10,2019,7,10.0,CONDUCTOR,MOTO,MASCULINO,39.0,2019-07-10,Miércoles,0 days,2019-0058,9:20:00,9.0,2.0,AUTOPISTA,-58.50622631,-34.63627822,96064.06591151,99221.69236283,PASAJEROS
494,2019-0059,2019-07-13,2019,7,13.0,CONDUCTOR,MOTO,MASCULINO,30.0,2019-07-13,Sábado,0 days,2019-0059,22:35:00,22.0,5.0,CALLE,-58.3841088,-34.63099197,107261.50953067,99806.16899068,PASAJEROS
495,2019-0060,2019-07-17,2019,7,17.0,PEATON,PEATON,FEMENINO,78.0,2019-07-17,Miércoles,0 days,2019-0060,11:20:00,11.0,2.0,AVENIDA,-58.48100602,-34.63504312,98376.49615363,99359.41534876,AUTO
496,2019-0061,2019-07-17,2019,7,17.0,PEATON,PEATON,FEMENINO,58.0,2019-07-17,Miércoles,0 days,2019-0061,18:40:00,18.0,2.0,CALLE,-58.45200171,-34.5578132,101036.85652575,107926.87651681,PASAJEROS
497,2019-0062,2019-08-01,2019,8,1.0,PEATON,PEATON,FEMENINO,60.0,2019-08-02,Jueves,1 days,2019-0062,23:00:00,23.0,3.0,AVENIDA,-58.44462132,-34.56201105,101714.11981913,107461.10208167,PASAJEROS
498,2019-0063,2019-08-04,2019,8,4.0,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,,2019-08-04,Domingo,0 days,2019-0063,1:30:00,1.0,6.0,AVENIDA,-58.45220688,-34.58711712,101017.68913992,104676.11449993,PASAJEROS
499,2019-0064,2019-08-06,2019,8,6.0,CONDUCTOR,MOTO,MASCULINO,20.0,2019-08-06,Martes,0 days,2019-0064,3:15:00,3.0,1.0,AVENIDA,-58.4596221,-34.6224514,100337.26455822,100756.41076314,AUTO
500,2019-0065,2019-08-08,2019,8,8.0,PEATON,PEATON,FEMENINO,55.0,2019-08-09,Jueves,1 days,2019-0065,16:45:00,16.0,3.0,CALLE,-58.4197085,-34.65414867,103996.06089673,97239.27066069,PASAJEROS
501,2019-0066,2019-08-11,2019,8,11.0,PEATON,PEATON,MASCULINO,40.0,2019-08-11,Domingo,0 days,2019-0066,21:15:00,21.0,6.0,AVENIDA,-58.44187596,-34.64938031,101964.06573044,97768.88820027,AUTO
502,2019-0067,2019-08-14,2019,8,14.0,CONDUCTOR,MOTO,MASCULINO,35.0,2019-08-14,Miércoles,0 days,2019-0067,15:00:00,15.0,2.0,CALLE,-58.49101637,-34.64276621,97458.87181153,98502.45008355,CARGAS
503,2019-0068,2019-08-14,2019,8,14.0,CONDUCTOR,MOTO,MASCULINO,53.0,2019-08-14,Miércoles,0 days,2019-0068,17:40:00,17.0,2.0,AVENIDA,-58.42493829,-34.66256502,103516.29283702,96305.80102228,MOTO
504,2019-0069,2019-08-17,2019,8,17.0,CONDUCTOR,MOTO,MASCULINO,43.0,2019-08-17,Sábado,0 days,2019-0069,5:25:00,5.0,5.0,AVENIDA,-58.40489318,-34.62930162,105355.77079994,99994.9745713,AUTO
505,2019-0070,2019-08-22,2019,8,22.0,CONDUCTOR,MOTO,MASCULINO,25.0,2019-08-22,Jueves,0 days,2019-0070,12:30:00,12.0,3.0,AVENIDA,-58.4268668,-34.59217875,103342.29763549,104114.0786335,BICICLETA
506,2019-0071,2019-08-27,2019,8,27.0,PEATON,PEATON,MASCULINO,,2019-08-27,Martes,0 days,2019-0071,11:30:00,11.0,1.0,AVENIDA,-58.479611,-34.65620398,98504.801607,97011.97752137,CARGAS
507,2019-0072,2019-08-28,2019,8,28.0,CONDUCTOR,AUTO,MASCULINO,22.0,2019-09-02,Miércoles,5 days,2019-0072,6:20:00,6.0,2.0,AVENIDA,-58.47439934,-34.63524207,98982.27543524,99337.43508034,AUTO
508,2019-0073,2019-08-29,2019,8,29.0,CONDUCTOR,AUTO,MASCULINO,29.0,2019-09-06,Jueves,8 days,2019-0073,1:50:00,1.0,3.0,AVENIDA,-58.46711912,-34.57926018,99649.53744486,105547.74929043,OBJETO FIJO
509,2019-0074,2019-08-29,2019,8,29.0,CONDUCTOR,MOTO,MASCULINO,35.0,2019-08-29,Jueves,0 days,2019-0074,9:00:00,9.0,3.0,AUTOPISTA,-58.46514781,-34.53465378,99830.29053639,110496.05308488,CARGAS
510,2019-0075,2019-08-30,2019,8,30.0,CONDUCTOR,MOTO,MASCULINO,31.0,2019-08-30,Viernes,0 days,2019-0075,23:20:00,23.0,4.0,CALLE,-58.37571078,-34.65584079,108029.19662631,97048.95529785,PASAJEROS
511,2019-0076,2019-09-05,2019,9,5.0,CONDUCTOR,MOTO,FEMENINO,29.0,2019-09-05,Jueves,0 days,2019-0076,18:00:00,18.0,3.0,AUTOPISTA,-58.37157668,-34.65429986,108408.31866027,97219.56223456,CARGAS
512,2019-0077,2019-09-08,2019,9,8.0,PEATON,PEATON,FEMENINO,28.0,2019-09-08,Domingo,0 days,2019-0077,3:40:00,3.0,6.0,AVENIDA,-58.39811256,-34.58070186,105980.99138544,105385.93253091,AUTO
513,2019-0078,2019-09-12,2019,9,12.0,PEATON,PEATON,FEMENINO,72.0,2019-09-15,Jueves,3 days,2019-0078,8:25:00,8.0,3.0,AVENIDA,-58.41125934,-34.6541774,104770.59856807,97235.72066953,CARGAS
514,2019-0079,2019-09-17,2019,9,17.0,CONDUCTOR,MOTO,MASCULINO,57.0,2019-09-17,Martes,0 days,2019-0079,5:30:00,5.0,1.0,CALLE,-58.41822901,-34.61866836,104133.42235616,101175.18161468,PASAJEROS
515,2019-0080,2019-09-17,2019,9,17.0,PEATON,PEATON,MASCULINO,76.0,2019-09-17,Martes,0 days,2019-0080,18:40:00,18.0,1.0,GRAL PAZ,-58.47617802,-34.53825652,98817.74986778,110096.31367495,MOTO
516,2019-0081,2019-09-23,2019,9,23.0,PEATON,PEATON,MASCULINO,67.0,2019-10-07,Lunes,14 days,2019-0081,16:00:00,16.0,0.0,AVENIDA,-58.46141281,-34.58623761,100173.09831701,104773.73030321,PASAJEROS
517,2019-0082,2019-09-25,2019,9,25.0,CICLISTA,BICICLETA,MASCULINO,47.0,2019-09-25,Miércoles,0 days,2019-0082,7:45:00,7.0,2.0,AVENIDA,-58.42985146,-34.6611974,103065.99442998,96457.67469916,CARGAS
518,2019-0083,2019-09-26,2019,9,26.0,CONDUCTOR,AUTO,MASCULINO,73.0,2019-09-26,Jueves,0 days,2019-0083,8:00:00,8.0,3.0,CALLE,-58.48457413,-34.6583909,98049.89254647,96769.28504384,AUTO
519,2019-0084,2019-09-27,2019,9,27.0,CICLISTA,BICICLETA,FEMENINO,40.0,2019-09-27,Viernes,0 days,2019-0084,11:45:00,11.0,4.0,CALLE,-58.46572884,-34.63628186,99777.28948169,99222.14556838,CARGAS
520,2019-0085,2019-10-09,2019,10,9.0,CICLISTA,BICICLETA,MASCULINO,20.0,2019-10-09,Miércoles,0 days,2019-0085,22:18:00,22.0,2.0,CALLE,-58.49261744,-34.6341913,97311.79828581,99453.65686299,TREN
521,2019-0086,2019-10-15,2019,10,15.0,CONDUCTOR,MOTO,MASCULINO,29.0,2019-10-15,Martes,0 days,2019-0086,14:10:00,14.0,1.0,AVENIDA,-58.45283186,-34.5884156,100960.33601283,104532.07598431,PASAJEROS
522,2019-0087,2019-10-21,2019,10,21.0,CONDUCTOR,MOTO,MASCULINO,41.0,2019-10-21,Lunes,0 days,2019-0087,21:00:00,21.0,0.0,AVENIDA,-58.47973681,-34.57418656,98491.7323615,106110.45743791,MOTO
523,2019-0088,2019-10-22,2019,10,22.0,PEATON,PEATON,MASCULINO,27.0,2019-10-22,Martes,0 days,2019-0088,20:00:00,20.0,1.0,AVENIDA,-58.40623949,-34.65076549,105230.9831575,97613.97258373,PASAJEROS
524,2019-0089,2019-10-23,2019,10,23.0,PEATON,PEATON,FEMENINO,92.0,2019-10-23,Miércoles,0 days,2019-0089,15:45:00,15.0,2.0,AVENIDA,-58.36244648,-34.63107887,109247.85081573,99794.76658137,CARGAS
525,2019-0090,2019-10-24,2019,10,24.0,PEATON,PEATON,MASCULINO,67.0,2019-10-26,Jueves,2 days,2019-0090,18:26:00,18.0,3.0,AVENIDA,-58.49962423,-34.64868027,96669.91669285,97846.12432372,MOTO
526,2019-0091,2019-11-01,2019,11,1.0,PEATON,PEATON,MASCULINO,35.0,2019-11-01,Viernes,0 days,2019-0091,20:50:00,20.0,4.0,AVENIDA,-58.44551437,-34.59559816,101631.528169,103735.20218464,PASAJEROS
527,2019-0092,2019-11-03,2019,11,3.0,PEATON,PEATON,MASCULINO,37.0,2019-11-03,Domingo,0 days,2019-0092,10:30:00,10.0,6.0,CALLE,-58.35608181,-34.63420319,109831.09861352,99447.57530396,PASAJEROS
528,2019-0093,2019-11-13,2019,11,13.0,CICLISTA,BICICLETA,MASCULINO,16.0,2019-11-13,Miércoles,0 days,2019-0093,11:50:00,11.0,2.0,AVENIDA,-58.46483679,-34.60907662,99859.01807773,102240.12407554,OTRO
529,2019-0094,2019-11-18,2019,11,18.0,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,,2019-11-18,Lunes,0 days,2019-0094,14:00:00,14.0,0.0,CALLE,-58.44368628,-34.59724326,101799.19412891,103552.67600212,OTRO
530,2019-0095,2019-11-20,2019,11,20.0,CONDUCTOR,MOTO,MASCULINO,,2019-11-20,Miércoles,0 days,2019-0095,15:30:00,15.0,2.0,AUTOPISTA,-58.37864583,-34.62907067,107762.62066755,100018.90176184,CARGAS
531,2019-0096,2019-11-22,2019,11,22.0,PEATON,PEATON,MASCULINO,73.0,2019-11-22,Viernes,0 days,2019-0096,19:33:00,19.0,4.0,AVENIDA,-58.37560352,-34.62726382,108041.76772318,100219.10582069,PASAJEROS
532,2019-0097,2019-11-25,2019,11,25.0,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,23.0,2019-11-25,Lunes,0 days,2019-0097,8:50:00,8.0,0.0,AUTOPISTA,-58.47721439,-34.64815069,98724.36593359,97905.39654686,MULTIPLE
533,2019-0098,2019-11-25,2019,11,25.0,PASAJERO_ACOMPAÑANTE,PASAJEROS,FEMENINO,61.0,2019-11-29,Lunes,4 days,2019-0098,14:00:00,14.0,0.0,AVENIDA,-58.45134029,-34.58984288,101097.15913487,104373.72916577,PASAJEROS
534,2019-0100,2019-12-05,2019,12,5.0,CONDUCTOR,MOTO,MASCULINO,38.0,2019-12-18,Jueves,13 days,2019-0100,17:30:00,17.0,3.0,AVENIDA,-58.49040794,-34.58368803,97512.85370485,105056.21473822,AUTO
535,2019-0101,2019-12-17,2019,12,17.0,CONDUCTOR,MOTO,MASCULINO,25.0,2019-12-17,Martes,0 days,2019-0101,4:20:00,4.0,1.0,AVENIDA,-58.42102679,-34.64991178,103875.40694167,97709.33732832,MOTO
536,2019-0102,2019-12-17,2019,12,17.0,CONDUCTOR,MOTO,MASCULINO,18.0,2019-12-18,Martes,1 days,2019-0102,14:30:00,14.0,1.0,CALLE,-58.52219407,-34.64143926,94600.31582329,98648.40911008,AUTO
537,2019-0103,2019-12-18,2019,12,18.0,CONDUCTOR,MOTO,MASCULINO,24.0,2019-12-18,Miércoles,0 days,2019-0103,,,2.0,GRAL PAZ,-58.52169422,-34.5947164,94643.11254058,103831.57115061,MOTO
538,2019-0104,2019-12-21,2019,12,21.0,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,23.0,2019-12-22,Sábado,1 days,2019-0104,4:25:00,4.0,5.0,AVENIDA,-58.47460416,-34.63206174,98963.45381519,99690.2394164,AUTO
539,2020-0001,2020-01-04,2020,1,4.0,PEATON,PEATON,FEMENINO,87.0,2020-01-04,Sábado,0 days,2020-0001,10:40:00,10.0,5.0,CALLE,-58.43910409,-34.59213355,102219.66522967,104119.42339682,AUTO
540,2020-0002,2020-01-05,2020,1,5.0,CONDUCTOR,MOTO,MASCULINO,36.0,2020-01-07,Domingo,2 days,2020-0002,20:00:00,20.0,6.0,AVENIDA,-58.45019436,-34.64646409,101201.50959665,98092.52358781,OBJETO FIJO
541,2020-0003,2020-01-11,2020,1,11.0,PEATON,PEATON,MASCULINO,44.0,2020-01-11,Sábado,0 days,2020-0003,6:00:00,6.0,5.0,AVENIDA,-58.39337644,-34.60927582,106413.35913221,102215.84332055,AUTO
542,2020-0004,2020-01-14,2020,1,14.0,PEATON,PEATON,MASCULINO,82.0,2020-01-15,Martes,1 days,2020-0004,21:40:00,21.0,1.0,AVENIDA,-58.39055614,-34.60919284,106672.04348602,102224.86809233,PASAJEROS
543,2020-0005,2020-01-14,2020,1,14.0,CONDUCTOR,MOTO,MASCULINO,25.0,2020-02-10,Martes,27 days,2020-0005,6:00:00,6.0,1.0,AVENIDA,-58.41036975,-34.62477021,104853.84131654,100497.93573387,PASAJEROS
544,2020-0006,2020-01-20,2020,1,20.0,CONDUCTOR,MOTO,MASCULINO,23.0,2020-01-20,Lunes,0 days,2020-0006,12:55:00,12.0,0.0,AVENIDA,-58.44925765,-34.65412546,101287.27262066,97242.60480808,CARGAS
545,2020-0007,2020-01-27,2020,1,27.0,PEATON,PEATON,MASCULINO,52.0,2020-01-27,Lunes,0 days,2020-0007,0:37:00,0.0,0.0,CALLE,-58.3815685,-34.61648696,107495.74012081,101415.07897373,MOTO
546,2020-0008,2020-01-30,2020,1,30.0,CONDUCTOR,MOTO,MASCULINO,49.0,2020-01-30,Jueves,0 days,2020-0008,7:10:00,7.0,3.0,AVENIDA,-58.40662899,-34.59804521,105198.52795163,103462.44828321,CARGAS
547,2020-0009,2020-02-04,2020,2,4.0,PEATON,PEATON,MASCULINO,48.0,2020-02-05,Martes,1 days,2020-0009,14:50:00,14.0,1.0,CALLE,-58.41985649,-34.6060085,103984.76403716,102579.64869142,AUTO
548,2020-0010,2020-02-08,2020,2,8.0,CONDUCTOR,MOTO,MASCULINO,,2020-02-08,Sábado,0 days,2020-0010,5:45:00,5.0,5.0,AVENIDA,-58.38099833,-34.62214953,107547.5229095,100786.86705692,OBJETO FIJO
